#t[s:double],q.x[double],q.y[double],q.z[double],q.w[double],p.x[m:double],p.y[m:double],p.z[m:double]
131899.330318667,0.235372946,-0.307430796,-0.597363392,0.702312567,-0.537923,0.327119,1.420042
131899.332818667,0.236421308,-0.306656735,-0.597551345,0.702138833,-0.537383,0.327831,1.419957
131899.335318667,0.237262148,-0.306390636,-0.597812778,0.701748953,-0.536999,0.328464,1.420011
131899.337818667,0.235016300,-0.305021980,-0.599274703,0.701853890,-0.536177,0.329148,1.419596
131899.340318667,0.237178855,-0.305874830,-0.598949882,0.701032210,-0.535849,0.329851,1.419750
131899.342818667,0.236376380,-0.306182271,-0.599797186,0.700443917,-0.535413,0.330450,1.419824
131899.345318667,0.236664762,-0.306375231,-0.600349690,0.699789182,-0.534727,0.331159,1.419577
131899.347818667,0.236409619,-0.305236121,-0.601040278,0.699779487,-0.534164,0.331889,1.419474
131899.350318667,0.235111842,-0.305417333,-0.602141029,0.699192223,-0.533578,0.332479,1.419336
131899.352818667,0.236430089,-0.305890043,-0.602187987,0.698500213,-0.533163,0.333158,1.419417
131899.355318667,0.236180185,-0.305877705,-0.602713833,0.698135521,-0.532641,0.333879,1.419338
131899.357818667,0.237896846,-0.304854918,-0.602630555,0.698072893,-0.532157,0.334539,1.419340
131899.360318667,0.236612338,-0.304927501,-0.603808400,0.697458659,-0.531585,0.335130,1.419229
131899.362818667,0.237775773,-0.305525029,-0.603821434,0.696790930,-0.531103,0.335913,1.419235
131899.365318667,0.237359522,-0.305397513,-0.604623067,0.696293577,-0.530594,0.336540,1.419225
131899.367818667,0.237357713,-0.305284255,-0.604921886,0.696084227,-0.529948,0.337317,1.419074
131899.370318667,0.238241490,-0.306303292,-0.605206950,0.695084873,-0.529422,0.337985,1.419023
131899.372818667,0.236918770,-0.304807292,-0.606421745,0.695135836,-0.528681,0.338671,1.418746
131899.375318667,0.236975200,-0.304500280,-0.606921474,0.694815698,-0.528092,0.339400,1.418663
131899.377818667,0.237167620,-0.303945236,-0.607483765,0.694501523,-0.527463,0.340048,1.418509
131899.380318667,0.237180874,-0.305013033,-0.608071721,0.693513988,-0.527110,0.340661,1.418672
131899.382818667,0.237478776,-0.305081128,-0.608361752,0.693127633,-0.526445,0.341447,1.418526
131899.385318667,0.237145066,-0.305137811,-0.609191892,0.692487475,-0.525942,0.342051,1.418529
131899.387818667,0.237265946,-0.305531015,-0.609717257,0.691809256,-0.525369,0.342704,1.418459
131899.390318667,0.237079942,-0.304997812,-0.610439507,0.691471977,-0.524650,0.343493,1.418274
131899.392818667,0.239056252,-0.304717305,-0.610279334,0.691055952,-0.524150,0.344101,1.418291
131899.395318667,0.237871773,-0.305326269,-0.611474479,0.690138376,-0.523477,0.344758,1.418149
131899.397818667,0.237927336,-0.304876469,-0.611901667,0.689940508,-0.522835,0.345529,1.418049
131899.400318667,0.237239664,-0.305988395,-0.612634093,0.689034082,-0.522278,0.346153,1.417993
131899.402818667,0.237510329,-0.305001723,-0.613140298,0.688928373,-0.521573,0.346916,1.417834
131899.405318667,0.236514639,-0.304370660,-0.614210291,0.688595660,-0.520849,0.347543,1.417651
131899.407818667,0.236849113,-0.304286843,-0.614811792,0.687981491,-0.520203,0.348170,1.417535
131899.410318667,0.237883235,-0.303356503,-0.614963675,0.687900273,-0.519601,0.348940,1.417480
131899.412818667,0.237236241,-0.304441734,-0.615870997,0.686831770,-0.519062,0.349562,1.417528
131899.415318667,0.237391332,-0.303897419,-0.616563328,0.686397809,-0.518308,0.350210,1.417343
131899.417818667,0.236886676,-0.304119339,-0.617225225,0.685879093,-0.517605,0.350950,1.417170
131899.420318667,0.237297282,-0.304271626,-0.617721523,0.685221578,-0.517033,0.351605,1.417167
131899.422818667,0.237159718,-0.304048081,-0.618520005,0.684648332,-0.516352,0.352187,1.417079
131899.425318667,0.238007837,-0.303841502,-0.618665043,0.684314970,-0.515692,0.352922,1.416953
131899.427818667,0.237341441,-0.303514106,-0.619582825,0.683860918,-0.515033,0.353617,1.416860
131899.430318667,0.237904093,-0.303911224,-0.619888909,0.683210505,-0.514551,0.354251,1.416974
131899.432818667,0.237684455,-0.303926827,-0.620545365,0.682684538,-0.513800,0.354936,1.416789
131899.435318667,0.237765115,-0.304837123,-0.621072457,0.681770728,-0.513221,0.355605,1.416819
131899.437818667,0.237778416,-0.304452771,-0.621571090,0.681483932,-0.512599,0.356257,1.416770
131899.440318667,0.237521137,-0.303247740,-0.622438819,0.681318143,-0.511728,0.356940,1.416483
131899.442818667,0.237586299,-0.303163761,-0.622821425,0.680983467,-0.511013,0.357688,1.416378
131899.445318667,0.236629971,-0.303252529,-0.623800100,0.680380746,-0.510329,0.358273,1.416296
131899.447818667,0.236690976,-0.302044971,-0.624343485,0.680397977,-0.509550,0.358989,1.416104
131899.450318667,0.236401944,-0.301968434,-0.624990169,0.679938103,-0.508837,0.359656,1.416001
131899.452818667,0.237364654,-0.303055787,-0.625105233,0.679012623,-0.508292,0.360275,1.416097
131899.455318667,0.236800471,-0.302168676,-0.625792014,0.678972749,-0.507426,0.360954,1.415833
131899.457818667,0.237267032,-0.301387083,-0.626368005,0.678626241,-0.506871,0.361580,1.415904
131899.460318667,0.238004667,-0.301799753,-0.626618323,0.677953094,-0.506216,0.362323,1.415899
131899.462818667,0.238179445,-0.301245478,-0.627090292,0.677701517,-0.505545,0.362923,1.415901
131899.465318667,0.237051118,-0.300610242,-0.628047892,0.677491632,-0.504670,0.363681,1.415687
131899.467818667,0.236688271,-0.301256753,-0.628760503,0.676671086,-0.504045,0.364288,1.415691
131899.470318667,0.236875080,-0.300229502,-0.629179989,0.676672269,-0.503158,0.365064,1.415483
131899.472818667,0.236971854,-0.299790952,-0.629772247,0.676281198,-0.502415,0.365682,1.415406
131899.475318667,0.235813206,-0.300255874,-0.630739498,0.675578664,-0.501673,0.366302,1.415308
131899.477818667,0.236513968,-0.299530956,-0.631026623,0.675386496,-0.500944,0.367042,1.415302
131899.480318667,0.235225581,-0.298384561,-0.632203406,0.675244344,-0.500183,0.367626,1.415209
131899.482818667,0.236015797,-0.298287655,-0.632432952,0.674796232,-0.499487,0.368305,1.415224
131899.485318667,0.235173948,-0.297916701,-0.633145650,0.674585143,-0.498561,0.369138,1.415006
131899.487818667,0.234936901,-0.298234388,-0.633798940,0.673914378,-0.497869,0.369803,1.415023
131899.490318667,0.234552408,-0.297104998,-0.634486560,0.673900237,-0.496972,0.370532,1.414838
131899.492818667,0.234243571,-0.296708611,-0.635195410,0.673514154,-0.496200,0.371205,1.414790
131899.495318667,0.234416732,-0.296652477,-0.635809373,0.672898419,-0.495453,0.371834,1.414785
131899.497818667,0.234333528,-0.296725228,-0.636145110,0.672578495,-0.494712,0.372613,1.414797
131899.500318667,0.233855166,-0.296674713,-0.636825850,0.672122179,-0.493891,0.373304,1.414733
131899.502818667,0.233535569,-0.296438436,-0.637408158,0.671786133,-0.493119,0.374010,1.414640
131899.505318667,0.232710509,-0.294965597,-0.638385112,0.671792974,-0.492265,0.374709,1.414547
131899.507818667,0.233276826,-0.294817047,-0.638500993,0.671550879,-0.491528,0.375498,1.414576
131899.510318667,0.232774745,-0.296158626,-0.639115499,0.670550325,-0.490835,0.376183,1.414672
131899.512818667,0.231974787,-0.295336038,-0.640060034,0.670289957,-0.489849,0.376863,1.414448
131899.515318667,0.232690438,-0.294675681,-0.640211178,0.670186868,-0.489117,0.377650,1.414493
131899.517818667,0.230758739,-0.293929181,-0.641358709,0.670086633,-0.488227,0.378394,1.414318
131899.520318667,0.230777711,-0.293861958,-0.641709795,0.669772301,-0.487380,0.379166,1.414259
131899.522818667,0.229790825,-0.292336238,-0.642772484,0.669760206,-0.486444,0.379795,1.414094
131899.525318667,0.231110889,-0.293246415,-0.642517531,0.669152685,-0.485861,0.380628,1.414360
131899.527818667,0.231046362,-0.291932173,-0.642876498,0.669404732,-0.485061,0.381388,1.414332
131899.530318667,0.230947907,-0.293405776,-0.643454752,0.668237931,-0.484395,0.381987,1.414478
131899.532818667,0.229892206,-0.292684522,-0.644207837,0.668192903,-0.483470,0.382800,1.414371
131899.535318667,0.229457505,-0.291874565,-0.644781919,0.668142347,-0.482591,0.383574,1.414285
131899.537818667,0.227836295,-0.292295456,-0.645720406,0.667606445,-0.481722,0.384315,1.414198
131899.540318667,0.228223660,-0.290902320,-0.645911407,0.667898182,-0.480875,0.385106,1.414151
131899.542818667,0.229313744,-0.290886807,-0.645824113,0.667615853,-0.480264,0.385868,1.414344
131899.545318667,0.228323855,-0.290126192,-0.646504991,0.667626610,-0.479460,0.386603,1.414348
131899.547818667,0.228249282,-0.290753563,-0.646955261,0.666943475,-0.478610,0.387335,1.414356
131899.550318667,0.225789481,-0.287649932,-0.648338670,0.667781997,-0.477614,0.388017,1.414095
131899.552818667,0.226518449,-0.288733799,-0.648230436,0.667173197,-0.476878,0.388895,1.414226
131899.555318667,0.225803186,-0.289169658,-0.648838547,0.666635066,-0.476203,0.389568,1.414320
131899.557818667,0.225467581,-0.289178352,-0.649136200,0.666454784,-0.475414,0.390317,1.414373
131899.560318667,0.226390370,-0.288108554,-0.649238063,0.666506905,-0.474708,0.391008,1.414481
131899.562818667,0.225982438,-0.287659836,-0.649714514,0.666374469,-0.473917,0.391776,1.414491
131899.565318667,0.225564272,-0.287567010,-0.650155562,0.666125695,-0.473196,0.392490,1.414597
131899.567818667,0.226189314,-0.286952305,-0.650049202,0.666283496,-0.472434,0.393314,1.414605
131899.570318667,0.225547437,-0.287345476,-0.650672670,0.665721417,-0.471805,0.393937,1.414751
131899.572818667,0.223895776,-0.285481731,-0.651555106,0.666218628,-0.470859,0.394684,1.414548
131899.575318667,0.223577521,-0.285167255,-0.651961230,0.666062719,-0.470188,0.395384,1.414639
131899.577818667,0.225231501,-0.285319484,-0.651476883,0.665914532,-0.469586,0.396180,1.414829
131899.580318667,0.224722183,-0.284836522,-0.651995067,0.665785040,-0.468873,0.396848,1.414862
131899.582818667,0.224639878,-0.285326461,-0.652240926,0.665362778,-0.468182,0.397551,1.414912
131899.585318667,0.224060463,-0.284811676,-0.652630776,0.665396397,-0.467496,0.398215,1.414978
131899.587818667,0.224096170,-0.285498492,-0.653045648,0.664682755,-0.466982,0.398817,1.415185
131899.590318667,0.224984927,-0.284007837,-0.653036980,0.665029174,-0.466298,0.399547,1.415270
131899.592818667,0.224244838,-0.283709300,-0.653649340,0.664804785,-0.465646,0.400179,1.415319
131899.595318667,0.223417679,-0.283027759,-0.654191070,0.664841565,-0.464883,0.400853,1.415254
131899.597818667,0.223546652,-0.283769739,-0.654458863,0.664217021,-0.464417,0.401434,1.415488
131899.600318667,0.224096610,-0.283360386,-0.654610060,0.664057559,-0.463760,0.402037,1.415524
131899.602818667,0.224983744,-0.282891149,-0.654675324,0.663893173,-0.463280,0.402656,1.415765
131899.605318667,0.223294819,-0.284080113,-0.655609588,0.663034840,-0.462704,0.403206,1.415849
131899.607818667,0.223910513,-0.283300111,-0.655739569,0.663031852,-0.462188,0.403853,1.416031
131899.610318667,0.224083513,-0.282739120,-0.656072152,0.662883826,-0.461676,0.404410,1.416189
131899.612818667,0.224800368,-0.282679178,-0.656237388,0.662501884,-0.461041,0.405100,1.416230
131899.615318667,0.223343532,-0.281367225,-0.657233627,0.662566156,-0.460371,0.405607,1.416144
131899.617818667,0.223903640,-0.281599286,-0.657710558,0.661805371,-0.459903,0.406040,1.416362
131899.620318667,0.224322509,-0.282350389,-0.657889192,0.661165084,-0.459457,0.406639,1.416573
131899.622818667,0.223232420,-0.282419142,-0.658642737,0.660754749,-0.458918,0.407181,1.416649
131899.625318667,0.224987261,-0.282219727,-0.658585944,0.660300918,-0.458553,0.407658,1.416932
131899.627818667,0.223785249,-0.283122596,-0.659566421,0.659343793,-0.458027,0.408166,1.417013
131899.630318667,0.225290660,-0.283462123,-0.659663182,0.658587422,-0.457638,0.408629,1.417248
131899.632818667,0.223899566,-0.281839329,-0.660721095,0.658697867,-0.457027,0.409131,1.417171
131899.635318667,0.224526767,-0.283290849,-0.661179160,0.657400080,-0.456647,0.409577,1.417419
131899.637818667,0.224591821,-0.283697986,-0.661787906,0.656590849,-0.456219,0.410027,1.417568
131899.640318667,0.224556351,-0.284210780,-0.662410224,0.655752428,-0.455880,0.410427,1.417795
131899.642818667,0.223812946,-0.284691001,-0.663297419,0.654901833,-0.455361,0.410877,1.417832
131899.645318667,0.223732109,-0.284367937,-0.664087295,0.654267474,-0.454933,0.411253,1.417950
131899.647818667,0.223960201,-0.284135677,-0.664691157,0.653677028,-0.454578,0.411656,1.418118
131899.650318667,0.224914284,-0.285587439,-0.664977721,0.652425274,-0.454194,0.412090,1.418294
131899.652818667,0.223786298,-0.285023421,-0.666000474,0.652016520,-0.453664,0.412553,1.418252
131899.655318667,0.224173581,-0.284366070,-0.666551713,0.651605751,-0.453369,0.412928,1.418479
131899.657818667,0.224297843,-0.285446106,-0.667250297,0.650375025,-0.453005,0.413288,1.418633
131899.660318667,0.223820709,-0.285787192,-0.668014211,0.649604923,-0.452571,0.413686,1.418689
131899.662818667,0.224352972,-0.286023328,-0.668566020,0.648748719,-0.452324,0.414028,1.418936
131899.665318667,0.223417369,-0.285846908,-0.669449841,0.648239241,-0.451850,0.414464,1.418932
131899.667818667,0.223615734,-0.286499509,-0.670114801,0.647194343,-0.451503,0.414768,1.419040
131899.670318667,0.224221346,-0.286880536,-0.670480492,0.646437054,-0.451296,0.415141,1.419296
131899.672818667,0.224413507,-0.287500910,-0.671047788,0.645504659,-0.451014,0.415492,1.419442
131899.675318667,0.223766151,-0.287486024,-0.671821386,0.644931669,-0.450722,0.415855,1.419601
131899.677818667,0.222320958,-0.287864871,-0.672818713,0.644221798,-0.450286,0.416290,1.419555
131899.680318667,0.222773012,-0.288201717,-0.673258679,0.643455761,-0.450013,0.416639,1.419711
131899.682818667,0.222611190,-0.288089684,-0.673918337,0.642870874,-0.449764,0.416938,1.419873
131899.685318667,0.223125297,-0.288622714,-0.674254615,0.642100948,-0.449381,0.417386,1.419900
131899.687818667,0.223014052,-0.288765299,-0.674746904,0.641558093,-0.449107,0.417786,1.420005
131899.690318667,0.221794434,-0.289018920,-0.675558460,0.641011517,-0.448797,0.418162,1.420055
131899.692818667,0.222594657,-0.289232040,-0.675791185,0.640392441,-0.448505,0.418544,1.420153
131899.695318667,0.222327025,-0.289617674,-0.676283279,0.639792038,-0.448223,0.418922,1.420251
131899.697818667,0.222634993,-0.290870563,-0.676546575,0.638836560,-0.448089,0.419304,1.420490
131899.700318667,0.221174742,-0.290297418,-0.677499527,0.638595136,-0.447690,0.419657,1.420399
131899.702818667,0.222343644,-0.290257811,-0.677347706,0.638368046,-0.447526,0.420112,1.420622
131899.705318667,0.221777677,-0.291523306,-0.677932076,0.637367577,-0.447190,0.420500,1.420656
131899.707818667,0.222011727,-0.291667497,-0.678317875,0.636809540,-0.446938,0.420833,1.420749
131899.710318667,0.221372286,-0.291898957,-0.678785453,0.636426705,-0.446646,0.421261,1.420778
131899.712818667,0.220652827,-0.292033359,-0.679293167,0.636073805,-0.446357,0.421696,1.420829
131899.715318667,0.220048632,-0.293024416,-0.679788646,0.635298089,-0.446179,0.422043,1.420986
131899.717818667,0.219948529,-0.291878508,-0.680268862,0.635346103,-0.445790,0.422413,1.420901
131899.720318667,0.221575841,-0.293990565,-0.679791107,0.634316905,-0.445791,0.422844,1.421280
131899.722818667,0.220899615,-0.294050115,-0.680323687,0.633954400,-0.445567,0.423291,1.421339
131899.725318667,0.220456983,-0.294320448,-0.680612315,0.633673149,-0.445281,0.423776,1.421400
131899.727818667,0.220619071,-0.294709071,-0.680773274,0.633262956,-0.445046,0.424160,1.421479
131899.730318667,0.220995902,-0.295585421,-0.681093475,0.632378096,-0.444870,0.424470,1.421666
131899.732818667,0.219158693,-0.294924585,-0.682127704,0.632210923,-0.444415,0.424880,1.421490
131899.735318667,0.219333764,-0.296285749,-0.682203675,0.631431513,-0.444314,0.425324,1.421756
131899.737818667,0.219436965,-0.296527697,-0.682513854,0.630946853,-0.444059,0.425701,1.421816
131899.740318667,0.218401502,-0.297094906,-0.683261559,0.630229245,-0.443817,0.426028,1.421862
131899.742818667,0.219945989,-0.300478251,-0.682733047,0.628659455,-0.443636,0.426468,1.422127
131899.745318667,0.219133106,-0.300601795,-0.683355703,0.628207421,-0.443385,0.426904,1.422163
131899.747818667,0.218317145,-0.301475172,-0.683912959,0.627464924,-0.443139,0.427282,1.422215
131899.750318667,0.218569367,-0.301491515,-0.684267514,0.626983384,-0.442997,0.427624,1.422394
131899.752818667,0.217749242,-0.302064857,-0.684958888,0.626238013,-0.442731,0.427953,1.422412
131899.755318667,0.217860517,-0.302605993,-0.685304226,0.625560049,-0.442583,0.428314,1.422599
131899.757818667,0.216204510,-0.302805055,-0.686271147,0.624977502,-0.442180,0.428717,1.422475
131899.760318667,0.215869258,-0.302822272,-0.686735040,0.624575731,-0.441974,0.429122,1.422542
131899.762818667,0.216205849,-0.304221311,-0.686884021,0.623614010,-0.441823,0.429545,1.422790
131899.765318667,0.215153504,-0.304434484,-0.687724449,0.622947791,-0.441552,0.429861,1.422800
131899.767818667,0.215834967,-0.305260957,-0.687868751,0.622147217,-0.441391,0.430245,1.422960
131899.770318667,0.216027164,-0.306377613,-0.688127473,0.621245191,-0.441229,0.430597,1.423118
131899.772818667,0.214512544,-0.306996176,-0.689198780,0.620276874,-0.440983,0.430844,1.423165
131899.775318667,0.214121736,-0.307805047,-0.689762106,0.619384422,-0.440799,0.431189,1.423289
131899.777818667,0.214305058,-0.308354534,-0.690011380,0.618769451,-0.440518,0.431613,1.423349
131899.780318667,0.215089495,-0.309447057,-0.690152714,0.617792856,-0.440409,0.431916,1.423507
131899.782818667,0.213694786,-0.309724126,-0.691146977,0.617026197,-0.440122,0.432226,1.423504
131899.785318667,0.213104059,-0.309946679,-0.691802275,0.616384676,-0.439859,0.432546,1.423559
131899.787818667,0.213870516,-0.311525279,-0.691856055,0.615261011,-0.439842,0.432841,1.423840
131899.790318667,0.212822616,-0.311755563,-0.692820589,0.614422916,-0.439619,0.433083,1.423884
131899.792818667,0.212708585,-0.312320779,-0.693287556,0.613647346,-0.439309,0.433434,1.423850
131899.795318667,0.212214884,-0.312677118,-0.693749235,0.613115169,-0.439172,0.433774,1.423956
131899.797818667,0.211902933,-0.313530247,-0.694266062,0.612201829,-0.438964,0.434113,1.424036
131899.800318667,0.211510247,-0.313312722,-0.694958814,0.611662025,-0.438784,0.434367,1.424112
131899.802818667,0.211331849,-0.314414975,-0.695263961,0.610811462,-0.438591,0.434763,1.424220
