#t[s:double],q.x[double],q.y[double],q.z[double],q.w[double],p.x[m:double],p.y[m:double],p.z[m:double]
129911.271204042,0.080338841,-0.205010872,-0.817285774,0.532503178,-0.061516,0.754543,1.322163
129911.273704042,0.080416363,-0.204898050,-0.817604573,0.532045322,-0.060640,0.755254,1.322443
129911.276204042,0.080689431,-0.204839707,-0.817947156,0.531498952,-0.059747,0.755985,1.322707
129911.278704042,0.080868375,-0.204671627,-0.818312130,0.530974757,-0.058866,0.756685,1.322979
129911.281204042,0.080957933,-0.204407214,-0.818597608,0.530623780,-0.057970,0.757400,1.323220
129911.283704042,0.081180404,-0.204088631,-0.818979831,0.530122930,-0.057041,0.758143,1.323466
129911.286204042,0.081032838,-0.203709606,-0.819337024,0.529738297,-0.056187,0.758814,1.323688
129911.288704042,0.081706367,-0.203062371,-0.819667569,0.529371950,-0.055401,0.759452,1.323985
129911.291204042,0.081338299,-0.202806235,-0.820013971,0.528990921,-0.054479,0.760167,1.324183
129911.293704042,0.081538049,-0.202600185,-0.820399212,0.528440534,-0.053561,0.760894,1.324424
129911.296204042,0.081374732,-0.202268369,-0.820766340,0.528023303,-0.052709,0.761593,1.324639
129911.298704042,0.081425684,-0.201770044,-0.821094278,0.527695258,-0.051854,0.762315,1.324883
129911.301204042,0.081383798,-0.201449259,-0.821417014,0.527321749,-0.050945,0.763040,1.325114
129911.303704042,0.081302082,-0.201076339,-0.821776244,0.526918238,-0.050074,0.763760,1.325320
129911.306204042,0.081233560,-0.200638973,-0.822149383,0.526511859,-0.049219,0.764446,1.325542
129911.308704042,0.080937227,-0.200195295,-0.822491132,0.526193230,-0.048364,0.765163,1.325733
129911.311204042,0.080898586,-0.199972260,-0.822832302,0.525750404,-0.047504,0.765874,1.325950
129911.313704042,0.080760914,-0.199657254,-0.823197999,0.525317715,-0.046651,0.766595,1.326167
129911.316204042,0.080533509,-0.199071515,-0.823536600,0.525045936,-0.045773,0.767317,1.326341
129911.318704042,0.080583907,-0.198998866,-0.823843505,0.524583104,-0.044968,0.768034,1.326572
129911.321204042,0.080418163,-0.198748898,-0.824127130,0.524258866,-0.044145,0.768764,1.326761
129911.323704042,0.080453013,-0.198601347,-0.824566722,0.523616521,-0.043344,0.769463,1.327007
129911.326204042,0.080244668,-0.198468272,-0.824838648,0.523270318,-0.042524,0.770200,1.327191
129911.328704042,0.080047661,-0.198348442,-0.825274315,0.522658340,-0.041703,0.770903,1.327377
129911.331204042,0.080421412,-0.198480204,-0.825201787,0.522666300,-0.040972,0.771608,1.327624
129911.333704042,0.080261239,-0.198419648,-0.825553193,0.522158045,-0.040179,0.772338,1.327815
129911.336204042,0.080119054,-0.198461756,-0.825887903,0.521634406,-0.039334,0.773127,1.328014
129911.338704042,0.079707077,-0.197149666,-0.826320914,0.521509803,-0.038586,0.773881,1.328174
129911.341204042,0.079658641,-0.197242401,-0.826709020,0.520867493,-0.037825,0.774603,1.328401
129911.343704042,0.079485794,-0.197295420,-0.827002310,0.520406854,-0.037055,0.775368,1.328599
129911.346204042,0.079490121,-0.197680308,-0.827341698,0.519721203,-0.036283,0.776093,1.328827
129911.348704042,0.079935871,-0.198927642,-0.827547958,0.518846314,-0.035503,0.776849,1.329110
129911.351204042,0.079397299,-0.198148683,-0.828029139,0.518458995,-0.034752,0.777623,1.329248
129911.353704042,0.079353560,-0.198502244,-0.828304566,0.517891512,-0.033987,0.778390,1.329471
129911.356204042,0.079316656,-0.198641564,-0.828658284,0.517276975,-0.033257,0.779138,1.329671
129911.358704042,0.079118200,-0.199020604,-0.828995740,0.516621057,-0.032482,0.779918,1.329859
129911.361204042,0.079184808,-0.199264694,-0.829400823,0.515865992,-0.031732,0.780682,1.330082
129911.363704042,0.078928271,-0.199739305,-0.829735688,0.515183063,-0.030988,0.781414,1.330272
129911.366204042,0.079044036,-0.201326865,-0.829987820,0.514140162,-0.030214,0.782170,1.330472
129911.368704042,0.078895201,-0.201761136,-0.830335829,0.513429945,-0.029471,0.782921,1.330675
129911.371204042,0.078910296,-0.202243220,-0.830653535,0.512723953,-0.028692,0.783736,1.330860
129911.373704042,0.078606645,-0.202553869,-0.831096329,0.511930054,-0.028003,0.784436,1.331029
129911.376204042,0.078423672,-0.202862175,-0.831524931,0.511139442,-0.027339,0.785173,1.331194
129911.378704042,0.078410515,-0.203405565,-0.831863826,0.510372487,-0.026518,0.785945,1.331442
129911.381204042,0.077833546,-0.202389641,-0.832390985,0.510005965,-0.025897,0.786713,1.331513
129911.383704042,0.077605290,-0.202619918,-0.832814562,0.509256906,-0.025161,0.787463,1.331671
129911.386204042,0.077476313,-0.202943481,-0.833252241,0.508430382,-0.024414,0.788235,1.331839
129911.388704042,0.077293022,-0.203482501,-0.833678404,0.507543715,-0.023735,0.788951,1.332029
129911.391204042,0.077036271,-0.203731536,-0.834085165,0.506814435,-0.022948,0.789735,1.332147
129911.393704042,0.076777250,-0.203944495,-0.834498178,0.506087229,-0.022213,0.790474,1.332282
129911.396204042,0.076493175,-0.204214163,-0.834953464,0.505270699,-0.021481,0.791209,1.332420
129911.398704042,0.076418470,-0.204216950,-0.835353969,0.504618312,-0.020733,0.791979,1.332580
129911.401204042,0.076237671,-0.204787678,-0.835796301,0.503681397,-0.020054,0.792681,1.332753
129911.403704042,0.075714298,-0.204835178,-0.836240191,0.503004022,-0.019258,0.793469,1.332815
129911.406204042,0.075437028,-0.205096528,-0.836676453,0.502212337,-0.018552,0.794182,1.332942
129911.408704042,0.075162192,-0.205261553,-0.837108329,0.501465889,-0.017810,0.794921,1.333064
129911.411204042,0.074784281,-0.205158169,-0.837590428,0.500759789,-0.017070,0.795652,1.333174
129911.413704042,0.074954838,-0.206688378,-0.838011494,0.499398879,-0.016222,0.796414,1.333306
129911.416204042,0.074912738,-0.207018129,-0.838418088,0.498584085,-0.015524,0.797136,1.333479
129911.418704042,0.074329967,-0.205840242,-0.838930182,0.498298849,-0.014792,0.797916,1.333530
129911.421204042,0.074099198,-0.205898126,-0.839321755,0.497648122,-0.014065,0.798630,1.333656
129911.423704042,0.073831438,-0.205913751,-0.839728748,0.496994362,-0.013344,0.799347,1.333739
129911.426204042,0.073761566,-0.207013675,-0.840076247,0.495960849,-0.012587,0.800051,1.333840
129911.428704042,0.073750681,-0.207475497,-0.840480892,0.495081879,-0.011953,0.800716,1.334024
129911.431204042,0.073241899,-0.206279527,-0.840900145,0.494945746,-0.011176,0.801522,1.334036
129911.433704042,0.072990471,-0.206163606,-0.841337083,0.494288327,-0.010469,0.802216,1.334131
129911.436204042,0.072811783,-0.206056877,-0.841802051,0.493567404,-0.009726,0.802865,1.334250
129911.438704042,0.072666728,-0.205925810,-0.842165093,0.493023058,-0.009018,0.803602,1.334309
129911.441204042,0.072753417,-0.206202238,-0.842513830,0.492299412,-0.008321,0.804313,1.334415
129911.443704042,0.072407554,-0.207075729,-0.842832389,0.491438235,-0.007544,0.805022,1.334468
129911.446204042,0.072059353,-0.206100299,-0.843248305,0.491184662,-0.006847,0.805808,1.334522
129911.448704042,0.072026619,-0.205997763,-0.843512240,0.490778987,-0.006141,0.806542,1.334587
129911.451204042,0.072252033,-0.207099661,-0.843801076,0.489784172,-0.005442,0.807257,1.334723
129911.453704042,0.072150095,-0.205794597,-0.844194422,0.489672080,-0.004706,0.808044,1.334747
129911.456204042,0.071878351,-0.206650030,-0.844465097,0.488884873,-0.003891,0.808823,1.334752
129911.458704042,0.071593434,-0.205737520,-0.844933010,0.488502637,-0.003223,0.809551,1.334804
129911.461204042,0.071545617,-0.205742590,-0.845179569,0.488080765,-0.002504,0.810301,1.334865
129911.463704042,0.071430003,-0.205657318,-0.845567903,0.487460070,-0.001773,0.811070,1.334898
129911.466204042,0.071352086,-0.205665921,-0.845862250,0.486957298,-0.001071,0.811813,1.334958
129911.468704042,0.071360413,-0.205603209,-0.846172536,0.486442697,-0.000330,0.812606,1.334977
129911.471204042,0.071553387,-0.205405681,-0.846565280,0.485815187,0.000397,0.813376,1.335068
129911.473704042,0.071260904,-0.205306726,-0.846906001,0.485304394,0.001136,0.814164,1.335051
129911.476204042,0.071299425,-0.204966176,-0.847237560,0.484863932,0.001911,0.815018,1.335064
129911.478704042,0.071140578,-0.205051106,-0.847622691,0.484178834,0.002604,0.815781,1.335086
129911.481204042,0.070886612,-0.205062236,-0.847862429,0.483791659,0.003303,0.816523,1.335107
129911.483704042,0.070621921,-0.205105309,-0.848045349,0.483491663,0.003969,0.817332,1.335079
129911.486204042,0.070845237,-0.205056859,-0.848563273,0.482569663,0.004751,0.818095,1.335162
129911.488704042,0.070424208,-0.205179389,-0.848724006,0.482296139,0.005366,0.818909,1.335112
129911.491204042,0.070267456,-0.205048891,-0.849106652,0.481700765,0.006091,0.819704,1.335130
129911.493704042,0.070173210,-0.205031456,-0.849431834,0.481148306,0.006858,0.820554,1.335128
129911.496204042,0.069734516,-0.204869656,-0.849792236,0.480643989,0.007593,0.821376,1.335060
129911.498704042,0.069673039,-0.204910636,-0.850235437,0.479850777,0.008220,0.822110,1.335084
129911.501204042,0.069540242,-0.204950668,-0.850577590,0.479245820,0.008941,0.822915,1.335094
129911.503704042,0.069263039,-0.204961574,-0.850942314,0.478634622,0.009700,0.823787,1.335066
129911.506204042,0.069005240,-0.204991680,-0.851403233,0.477838557,0.010347,0.824526,1.335051
129911.508704042,0.068790608,-0.205151236,-0.851733714,0.477211506,0.011111,0.825412,1.335035
129911.511204042,0.068768009,-0.204976392,-0.852106980,0.476621548,0.011773,0.826219,1.335026
129911.513704042,0.068224426,-0.205136953,-0.852548728,0.475841633,0.012463,0.827017,1.334956
129911.516204042,0.068159253,-0.205201334,-0.852919608,0.475156895,0.013143,0.827875,1.334961
129911.518704042,0.067531598,-0.205422519,-0.853347475,0.474382439,0.013833,0.828701,1.334881
129911.521204042,0.067253603,-0.205443642,-0.853925608,0.473371580,0.014514,0.829451,1.334875
129911.523704042,0.066971131,-0.205745848,-0.854307604,0.472590718,0.015197,0.830304,1.334826
129911.526204042,0.066537958,-0.205931236,-0.854663575,0.471926078,0.015875,0.831155,1.334762
129911.528704042,0.066117359,-0.206165265,-0.855063140,0.471159503,0.016537,0.832022,1.334703
129911.531204042,0.065132538,-0.206172301,-0.855483256,0.470531576,0.017211,0.832851,1.334672
129911.533704042,0.065055327,-0.206749062,-0.855745405,0.469812104,0.017870,0.833716,1.334580
129911.536204042,0.064828265,-0.207221473,-0.856112125,0.468965095,0.018529,0.834593,1.334525
129911.538704042,0.064422877,-0.207371962,-0.856522739,0.468204146,0.019173,0.835488,1.334451
129911.541204042,0.063866886,-0.207774072,-0.856951441,0.467317576,0.019865,0.836371,1.334347
129911.543704042,0.063427119,-0.208044374,-0.857303288,0.466610541,0.020484,0.837259,1.334278
129911.546204042,0.062897682,-0.208198999,-0.857669780,0.465939159,0.021093,0.838153,1.334188
129911.548704042,0.062980902,-0.208570385,-0.858072504,0.465019458,0.021766,0.839072,1.334152
129911.551204042,0.062628653,-0.209162094,-0.858445802,0.464111953,0.022412,0.839980,1.334070
129911.553704042,0.062184215,-0.209357462,-0.858791896,0.463443076,0.023070,0.840903,1.333976
129911.556204042,0.061453433,-0.209824803,-0.859149904,0.462664421,0.023717,0.841805,1.333848
129911.558704042,0.061239623,-0.210111846,-0.859525379,0.461864715,0.024306,0.842707,1.333792
129911.561204042,0.060616988,-0.210624871,-0.859829989,0.461146052,0.024981,0.843647,1.333642
129911.563704042,0.060325094,-0.210876895,-0.860191425,0.460392795,0.025670,0.844611,1.333530
129911.566204042,0.059795348,-0.211333493,-0.860572349,0.459540468,0.026285,0.845486,1.333441
129911.568704042,0.059136125,-0.211526789,-0.860954391,0.458820524,0.026929,0.846419,1.333309
129911.571204042,0.058871638,-0.211985906,-0.861327326,0.457942954,0.027547,0.847335,1.333242
129911.573704042,0.058523694,-0.212245495,-0.861864261,0.456855056,0.028284,0.848319,1.333141
129911.576204042,0.058095137,-0.212418034,-0.862267083,0.456069322,0.028926,0.849248,1.333018
129911.578704042,0.057862286,-0.212918930,-0.862571934,0.455287607,0.029591,0.850206,1.332925
129911.581204042,0.057438382,-0.213099364,-0.862922110,0.454593319,0.030221,0.851164,1.332822
129911.583704042,0.057075295,-0.213382074,-0.863288508,0.453809413,0.030860,0.852096,1.332700
129911.586204042,0.056581369,-0.213434061,-0.863639248,0.453179179,0.031480,0.853035,1.332585
129911.588704042,0.056370908,-0.213865516,-0.863961499,0.452388246,0.032150,0.854006,1.332489
129911.591204042,0.056347019,-0.213908462,-0.864363700,0.451600980,0.032794,0.854981,1.332416
129911.593704042,0.055664691,-0.214140777,-0.864738013,0.450857672,0.033431,0.855931,1.332266
129911.596204042,0.055810590,-0.214234082,-0.865099415,0.450100857,0.034113,0.856945,1.332204
129911.598704042,0.055146128,-0.214468391,-0.865497565,0.449306603,0.034683,0.857864,1.332075
129911.601204042,0.054635473,-0.214586988,-0.865825215,0.448679971,0.035335,0.858836,1.331924
129911.603704042,0.054438388,-0.214862778,-0.866155604,0.447934235,0.035982,0.859827,1.331829
129911.606204042,0.054317495,-0.215141635,-0.866554688,0.447042817,0.036578,0.860800,1.331778
129911.608704042,0.053867467,-0.215187792,-0.866908122,0.446388675,0.037266,0.861835,1.331625
129911.611204042,0.053623373,-0.215246576,-0.867262789,0.445701280,0.037871,0.862802,1.331543
129911.613704042,0.053455976,-0.215668714,-0.867570171,0.444918324,0.038495,0.863813,1.331449
129911.616204042,0.053511555,-0.215571474,-0.867908184,0.444297688,0.039116,0.864843,1.331379
129911.618704042,0.053061397,-0.215509011,-0.868428438,0.443364230,0.039747,0.865754,1.331312
129911.621204042,0.053001822,-0.215442644,-0.868763088,0.442748186,0.040356,0.866802,1.331229
129911.623704042,0.052582221,-0.215753946,-0.869102793,0.441978352,0.040954,0.867817,1.331106
129911.626204042,0.052240225,-0.215901600,-0.869140498,0.441873179,0.041477,0.868799,1.331012
129911.628704042,0.052135708,-0.216065827,-0.869537941,0.441022784,0.042119,0.869860,1.330924
129911.631204042,0.051907140,-0.216215752,-0.869909510,0.440243489,0.042710,0.870907,1.330849
129911.633704042,0.051735115,-0.216601674,-0.870285552,0.439330119,0.043323,0.871954,1.330753
129911.636204042,0.052044900,-0.216461553,-0.870688484,0.438562268,0.043857,0.872988,1.330773
129911.638704042,0.051762408,-0.216377435,-0.871120799,0.437778911,0.044499,0.874066,1.330650
129911.641204042,0.051284301,-0.216678287,-0.871492063,0.436945818,0.045104,0.875122,1.330525
129911.643704042,0.051392758,-0.216597684,-0.871885421,0.436187258,0.045662,0.876181,1.330490
129911.646204042,0.050985545,-0.216932220,-0.872251049,0.435338883,0.046236,0.877223,1.330410
129911.648704042,0.051196611,-0.217030960,-0.872605257,0.434554032,0.046798,0.878309,1.330371
129911.651204042,0.051061497,-0.217304289,-0.872981048,0.433676091,0.047342,0.879368,1.330309
129911.653704042,0.050990547,-0.217441617,-0.873336961,0.432900208,0.047916,0.880458,1.330260
129911.656204042,0.050761838,-0.217594926,-0.873775096,0.431964377,0.048453,0.881512,1.330197
129911.658704042,0.050709912,-0.217730090,-0.874119038,0.431204868,0.049033,0.882623,1.330139
129911.661204042,0.050578170,-0.217964497,-0.874499660,0.430330438,0.049559,0.883672,1.330075
129911.663704042,0.050529152,-0.218344337,-0.874856534,0.429416845,0.050104,0.884759,1.330044
129911.666204042,0.050397008,-0.218461257,-0.875271353,0.428527376,0.050655,0.885847,1.330002
129911.668704042,0.050529802,-0.218733858,-0.875808163,0.427273504,0.051188,0.886835,1.330014
129911.671204042,0.050110323,-0.218909126,-0.876252747,0.426319342,0.051717,0.887915,1.329904
129911.673704042,0.050095966,-0.219350493,-0.876557733,0.425468325,0.052282,0.889020,1.329889
129911.676204042,0.050286046,-0.219608478,-0.876905757,0.424592282,0.052814,0.890156,1.329890
129911.678704042,0.049937488,-0.219982302,-0.877314740,0.423595453,0.053349,0.891241,1.329827
129911.681204042,0.050170959,-0.220020129,-0.877672955,0.422804977,0.053861,0.892358,1.329824
129911.683704042,0.049728590,-0.220361879,-0.878044787,0.421906257,0.054407,0.893460,1.329734
129911.686204042,0.049698988,-0.220712524,-0.878456214,0.420868047,0.054922,0.894573,1.329723
129911.688704042,0.049963100,-0.220942674,-0.878789378,0.420021289,0.055434,0.895704,1.329735
129911.691204042,0.049856091,-0.221202802,-0.879322058,0.418779355,0.056043,0.896849,1.329697
129911.693704042,0.049540182,-0.221488599,-0.879521156,0.418248006,0.056508,0.897957,1.329646
129911.696204042,0.049656107,-0.221838301,-0.880090179,0.416848318,0.057073,0.899065,1.329663
129911.698704042,0.049624358,-0.221944973,-0.880490738,0.415949337,0.057579,0.900182,1.329665
129911.701204042,0.049734506,-0.222185590,-0.880842936,0.415061688,0.058088,0.901295,1.329682
129911.703704042,0.049742234,-0.222323336,-0.881199302,0.414230204,0.058585,0.902432,1.329687
129911.706204042,0.049525983,-0.222708731,-0.881587003,0.413221179,0.059090,0.903542,1.329690
129911.708704042,0.049438291,-0.222951479,-0.881965302,0.412293876,0.059579,0.904651,1.329699
129911.711204042,0.049410349,-0.223125384,-0.882344854,0.411390778,0.060067,0.905768,1.329726
129911.713704042,0.049139374,-0.223307728,-0.882849422,0.410238884,0.060542,0.906798,1.329754
129911.716204042,0.049160176,-0.223534613,-0.883177790,0.409406180,0.061025,0.907945,1.329796
129911.718704042,0.049040131,-0.223869563,-0.883504992,0.408529218,0.061522,0.909071,1.329819
129911.721204042,0.048974903,-0.223940337,-0.883892127,0.407659154,0.062018,0.910208,1.329827
129911.723704042,0.048894112,-0.224261566,-0.884273954,0.406664718,0.062510,0.911325,1.329892
129911.726204042,0.048786838,-0.224266711,-0.884668747,0.405814960,0.063001,0.912456,1.329933
129911.728704042,0.048803408,-0.224438360,-0.885034863,0.404918427,0.063474,0.913592,1.329982
129911.731204042,0.048650346,-0.224769842,-0.885390094,0.403976187,0.063959,0.914715,1.330034
129911.733704042,0.048567842,-0.224865377,-0.885805964,0.403018987,0.064435,0.915823,1.330083
129911.736204042,0.048445712,-0.225019173,-0.886176368,0.402133279,0.064890,0.916952,1.330144
129911.738704042,0.048384612,-0.225137250,-0.886596429,0.401146445,0.065373,0.918074,1.330206
129911.741204042,0.048158581,-0.225374831,-0.887003450,0.400140072,0.065831,0.919186,1.330260
129911.743704042,0.048147581,-0.225717859,-0.887327663,0.399228134,0.066289,0.920309,1.330338
129911.746204042,0.048061201,-0.225768892,-0.887728016,0.398317632,0.066771,0.921440,1.330404
